Temp(degC),Salinity(PSU),pH,DO(mg/l),rainfall(mm),At_temp(degC)
27.8,34.9,8.34,0.973,0,20.9
27.8,34.9,8.34,0.973,0,20.8
27.8,34.9,8.34,0.973,0,20.7
27.8,34.9,8.33,0.973,0,20.6
27.8,34.9,8.32,0.973,0,20.6
27.8,34.9,8.32,0.973,0,20.5
27.8,34.9,8.32,0.973,0,20.4
27.8,34.9,8.32,0.973,0,20.3
27.8,34.9,8.32,0.973,0,20.3
27.8,34.9,8.32,0.973,0,20.2
27.8,34.9,8.32,1.031,0,20.1
27.8,34.9,8.32,1.049,0,20.1
27.8,34.9,8.32,1.05,0,20
27.8,34.9,8.32,1.05,0,19.9
27.8,34.9,8.32,1.05,0,19.9
27.8,34.9,8.32,1.05,0,19.8
27.8,34.9,8.32,1.05,0,19.8
27.8,34.9,8.32,1.05,0,19.7
27.8,34.9,8.3,1.05,0,19.7
27.8,34.9,8.3,1.05,0,19.6
27.8,34.9,8.3,1.017,0,19.6
27.8,34.9,8.3,0.985,0,19.6
27.8,34.9,8.3,0.984,0,19.5
27.8,34.9,8.3,0.984,0,19.5
27.8,34.9,8.3,0.984,0,19.5
27.8,34.9,8.3,0.984,0,19.4
27.8,34.9,8.3,0.984,0,19.4
27.8,34.9,8.3,0.984,0,19.4
27.8,34.9,8.3,0.984,0,19.4
27.8,34.9,8.3,0.984,0,19.3
27.8,34.9,8.3,0.984,0,19.3
27.8,34.9,8.3,0.984,0,19.3
27.8,34.9,8.3,1.015,0,19.3
27.8,34.9,8.3,1.118,0,19.2
27.8,34.9,8.3,1.185,0,19.1
27.8,34.9,8.3,1.225,0,19
27.8,34.9,8.3,1.35,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.354,0,19
27.8,34.9,8.3,1.368,0,19
27.8,34.9,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.356,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.367,0,19
27.8,35,8.3,1.431,0,19
27.8,35,8.3,1.435,0,19
27.8,35,8.3,1.435,0,19
27.8,35,8.3,1.435,0,19
27.8,35,8.3,1.435,0,19
27.8,35,8.3,1.435,0,19
27.8,35,8.3,1.435,0,19
27.8,35,8.3,1.435,0,19
27.8,35,8.3,1.383,0,19
27.8,35,8.3,1.383,0,19
27.8,35,8.3,1.383,0,19
27.8,35,8.3,1.383,0,19
27.8,35,8.3,1.383,0,19
27.8,35,8.3,1.383,0,19
27.8,35,8.3,1.383,0,19
27.8,35,8.3,1.383,0,19
27.8,35,8.3,1.383,0,19
27.8,35,8.3,1.454,0,19
27.8,35,8.3,1.953,0,19
27.8,35,8.3,2.049,0,19
27.8,35,8.3,2.052,0,19
27.8,35,8.3,2.052,0,19
27.8,35,8.3,2.084,0,19
27.8,35,8.3,2.2,0,19
27.8,35,8.3,2.233,0,19
27.8,35,8.3,2.236,0,19
27.8,35,8.3,2.239,0,19
27.8,35,8.3,2.464,0,19
27.8,35,8.3,2.613,0,19
27.8,35,8.3,2.6,0,19
27.8,35,8.3,2.6,0,19
27.8,35,8.3,2.6,0,19
27.8,35,8.3,2.6,0,19
27.8,35,8.3,2.6,0,19
27.8,35,8.3,2.6,0,19
27.8,35,8.3,2.6,0,19
27.8,35,8.3,2.6,0,19
27.8,35,8.3,2.554,0,19.1
27.8,35,8.3,2.514,0,19.2
27.8,35,8.3,2.483,0,19.2
27.8,35,8.3,2.482,0,19.3
27.8,35,8.3,2.482,0,19.3
27.8,35,8.3,2.482,0,19.3
27.8,35,8.3,2.482,0,19.3
27.8,35,8.3,2.482,0,19.4
27.8,35,8.3,2.482,0,19.4
27.8,35,8.3,2.482,0,19.4
27.8,35,8.3,2.482,0,19.4
27.8,35,8.3,2.482,0,19.5
27.8,35,8.3,2.482,0,19.5
27.8,35,8.3,2.482,0,19.5
27.8,35,8.3,2.482,0,19.6
27.8,35,8.3,2.549,0,19.6
27.8,35,8.3,2.553,0,19.7
27.8,35,8.3,2.699,0,19.7
27.8,35,8.3,2.924,0,19.8
27.8,35,8.3,2.927,0,19.8
27.8,35,8.3,2.927,0,19.9
27.8,35,8.3,2.927,0,19.9
27.8,35,8.3,2.927,0,20
27.8,35,8.3,2.927,0,20.1
27.8,35,8.3,3.099,0,20.1
27.8,35,8.3,3.833,0,20.2
27.8,35,8.3,4.253,0,20.3
27.8,35,8.3,4.249,0,20.3
27.8,35,8.32,4.249,0,20.4
27.8,35,8.31,4.249,0,20.5
27.8,35,8.31,4.249,0,20.6
27.8,35,8.31,4.249,0,20.7
27.8,35,8.31,4.249,0,20.8
27.8,35,8.31,4.249,0,20.9
27.8,35,8.31,4.249,0,21
27.8,35,8.31,4.249,0,21.1
27.8,35,8.31,4.249,0,21.2
27.8,35,8.31,4.249,0,21.3
27.8,35,8.31,4.249,0,21.4
27.8,35,8.31,4.249,0,21.6
27.8,35,8.31,4.249,0,21.7
27.8,35,8.31,4.25,0,21.8
27.8,35,8.31,4.249,0,22
27.8,35,8.31,4.249,0,22.1
27.8,35,8.31,4.249,0,22.2
27.8,35,8.31,4.289,0,22.4
27.8,35,8.31,4.197,0,22.5
27.8,35,8.31,3.999,0,22.7
27.8,35,8.31,3.907,0,22.8
27.8,35,8.31,3.904,0,23
27.8,35,8.31,3.904,0,23.1
27.8,35,8.31,3.904,0,23.3
27.8,35,8.31,3.904,0,23.5
27.8,35,8.31,3.904,0,23.6
27.8,35,8.31,3.904,0,23.8
27.8,35,8.31,3.904,0,24
27.8,35,8.31,3.972,0,24.1
27.8,35,8.31,3.973,0,24.3
27.8,35,8.31,3.972,0,24.5
27.8,35,8.31,3.972,0,24.7
27.8,35,8.31,3.972,0,24.8
27.8,35,8.32,3.972,0,25
27.8,35,8.32,3.972,0,25.2
27.8,35,8.32,3.716,0,25.3
27.8,35,8.32,3.708,0,25.5
27.8,35,8.32,3.708,0,25.7
27.8,35,8.32,3.708,0,25.9
27.8,35,8.32,3.708,0,26
27.8,35,8.32,3.708,0,26.2
27.8,35,8.32,3.708,0,26.3
27.8,35,8.32,3.708,0,26.5
27.8,35,8.32,3.708,0,26.7
27.8,35,8.32,3.708,0,26.8
27.8,35,8.32,3.708,0,27
27.8,35,8.32,3.708,0,27.1
27.8,35,8.32,3.708,0,27.2
27.8,35,8.32,3.708,0,27.4
27.8,35,8.32,3.708,0,27.5
27.8,35,8.32,3.708,0,27.6
27.8,35,8.32,3.708,0,27.7
27.8,35,8.32,3.708,0,27.8
27.8,35,8.32,3.708,0,27.9
27.8,35,8.32,3.708,0,28
27.8,35,8.32,3.708,0,28.1
27.8,35,8.32,4.207,0,28.2
27.8,35,8.32,4.5,0,28.3
27.8,35,8.34,4.511,0,28.3
27.8,35,8.34,4.569,0,28.4
27.8,35,8.34,4.542,0,28.5
27.8,35,8.34,4.542,0,28.5
27.8,35,8.38,4.542,0,28.5
27.8,35,8.38,4.542,0,28.5
27.8,35,8.38,4.542,0,28.5
27.8,35,8.38,4.542,0,28.5
27.8,35,8.38,4.483,0,28.5
27.8,35,8.38,4.487,0,28.5
27.8,35,8.38,4.487,0,28.5
27.8,35,8.38,4.487,0,28.5
27.8,35,8.38,4.487,0,28.5
27.8,35,8.38,4.487,0,28.4
27.8,35,8.38,4.487,0,28.4
27.8,35,8.39,4.487,0,28.3
27.8,35,8.39,4.487,0,28.3
27.8,35,8.39,4.487,0,28.2
27.8,35,8.39,4.487,0,28.1
27.8,35,8.39,4.487,0,28
27.8,35,8.39,4.487,0,27.9
27.8,35,8.39,4.487,0,27.8
27.8,35,8.39,4.487,0,27.7
27.8,35,8.39,4.487,0,27.6
27.8,35,8.39,4.487,0,27.5
27.8,35,8.39,4.487,0,27.3
27.8,35,8.39,4.469,0,27.2
27.8,35,8.39,4.463,0,27.1
27.8,35,8.39,4.457,0,26.9
27.8,35,8.39,4.415,0,26.8
27.8,35,8.39,4.33,0,26.6
27.8,35,8.39,4.327,0,26.5
27.8,35,8.39,4.327,0,26.3
27.8,35,8.39,4.201,0,26.1
27.8,35,8.39,4.171,0,26
27.8,35,8.39,4.17,0,25.8
27.8,35,8.39,4.138,0,25.7
27.8,35,8.39,4.086,0,25.5
27.8,35,8.39,4.019,0,25.3
27.8,35,8.39,3.907,0,25.1
27.8,35,8.39,3.818,0,25
27.8,35,8.39,3.785,0,24.8
27.8,35,8.39,3.756,0,24.6
27.8,35,8.39,3.715,0,24.4
27.8,35,8.39,3.603,0,24.3
27.8,35,8.39,3.375,0,24.1
27.8,35,8.39,3.081,0,23.9
27.8,35,8.39,2.794,0,23.8
27.8,35,8.39,2.603,0,23.6
27.7,35,8.39,2.47,0,23.4
27.7,35,8.39,2.462,0,23.3
27.7,35,8.39,2.462,0,23.1
27.7,35,8.39,2.462,0,22.9
27.7,35,8.39,2.462,0,22.8
27.7,35,8.39,2.215,0,22.6
27.7,35,8.39,2.157,0,22.5
27.7,35,8.39,2.155,0,22.3
27.7,35,8.39,2.155,0,22.2
27.7,35,8.39,2.155,0,22.1
27.7,35,8.39,2.15,0,21.9
27.7,35,8.39,2.15,0,21.8
27.7,35,8.39,2.019,0,21.7
27.7,35,8.39,1.988,0,21.5
27.7,35,8.39,1.988,0,21.4
27.7,35,8.39,1.988,0,21.3
27.7,35,8.39,1.988,0,21.2
27.7,35,8.39,1.988,0,21.1
27.7,35,8.39,1.988,0,21
27.7,35,8.39,2.07,0,20.9
27.7,35,8.39,2.059,0,20.8
27.7,35,8.39,2.06,0,20.7
27.7,35,8.39,2.06,0,20.6
27.7,35,8.39,2.06,0,20.5
27.7,35,8.39,2.06,0,20.4
27.7,35,8.39,2.06,0,20.3
27.7,35,8.39,2.06,0,20.3
27.7,35,8.39,2.156,0,20.2
27.7,35,8.39,2.167,0,20.1
27.7,35,8.39,2.167,0,20
27.7,35,8.39,2.167,0,20
27.7,35,8.39,2.263,0,19.9
27.7,35,8.39,2.257,0,19.9
27.7,35,8.39,2.257,0,19.8
27.7,35,8.39,2.257,0,19.8
27.7,35,8.39,2.257,0,19.7
27.7,35,8.39,2.257,0,19.6
27.7,35,8.39,2.257,0,19.6
27.7,35,8.39,2.257,0,19.6
27.7,35,8.39,2.406,0,19.5
27.7,35,8.38,2.387,0,19.5
27.7,35,8.38,2.386,0,19.5
27.7,35,8.38,2.386,0,19.4
27.7,35,8.38,2.386,0,19.4
27.7,35,8.38,2.386,0,19.4
27.7,35,8.38,2.386,0,19.3
27.7,35,8.38,2.386,0,19.3
27.7,35,8.38,2.386,0,19.3
27.7,35,8.38,2.386,0,19.3
27.7,35,8.38,2.386,0,19.2
27.7,35,8.38,2.386,0,19.2
27.7,35,8.38,2.386,0,19.2
27.7,35,8.38,2.386,0,19.2
27.7,35,8.38,2.386,0,19.2
27.7,35,8.38,2.386,0,19.2
27.7,35,8.38,2.386,0,19.1
27.7,35,8.38,2.386,0,19.1
27.7,35,8.38,2.386,0,19.1
27.7,35,8.38,2.386,0,19.1
27.7,35,8.38,2.881,0,19.1
27.7,35,8.38,3.151,0,19.1
27.7,35,8.38,3.16,0,19.1
27.7,35,8.38,3.212,0,19.1
27.7,35,8.38,3.305,0,19.1
27.7,35,8.38,3.326,0,19.1
27.7,35,8.38,3.333,0,19.1
27.7,35,8.38,3.45,0,19.1
27.7,35,8.38,3.518,0,19.1
27.7,35,8.38,3.629,0,19.1
27.7,35,8.38,3.627,0,19.1
27.7,35,8.38,3.629,0,19.1
27.7,35,8.38,3.629,0,19.1
27.7,35,8.38,3.629,0,19.1
27.7,35,8.38,3.629,0,19.1
27.7,35,8.38,3.639,0,19.1
27.7,35,8.38,3.678,0,19.1
27.7,35,8.38,3.687,0,19.1
27.7,35,8.38,3.687,0,19.1
27.7,35,8.38,3.687,0,19.1
27.7,35,8.38,3.687,0,19.1
27.7,35,8.38,3.687,0,19.1
27.7,35,8.38,3.687,0,19.2
27.7,35,8.38,3.687,0,19.2
27.7,35,8.38,3.687,0,19.2
27.7,35,8.38,3.687,0,19.2
27.7,35,8.38,3.687,0,19.2
27.7,35,8.38,3.687,0,19.2
27.7,35,8.38,3.687,0,19.2
27.7,35,8.38,3.687,0,19.2
27.7,35,8.38,3.687,0,19.3
27.7,35,8.38,3.687,0,19.3
27.7,35,8.38,3.687,0,19.3
27.7,35,8.38,3.687,0,19.3
27.7,35,8.38,3.687,0,19.3
27.7,35,8.38,3.687,0,19.3
27.7,35,8.38,3.687,0,19.3
27.7,35,8.38,3.687,0,19.3
27.7,35,8.38,3.687,0,19.3
27.7,35,8.38,3.687,0,19.4
27.7,35,8.38,3.687,0,19.4
27.7,35,8.38,3.687,0,19.4
27.7,35,8.38,3.687,0,19.4
27.6,35,8.38,3.702,0,19.4
27.6,35,8.38,3.687,0,19.4
27.6,35,8.38,3.645,0,19.4
27.6,35,8.38,3.486,0,19.4
27.6,35,8.38,3.479,0,19.5
27.6,35,8.38,3.349,0,19.5
27.6,35,8.38,3.063,0,19.5
27.6,35,8.38,2.205,0,19.5
27.6,35,8.38,2.115,0,19.5
27.6,35,8.38,2.066,0,19.5
27.6,35,8.38,1.965,0,19.5
27.6,35,8.38,1.89,0,19.5
27.6,35,8.38,1.686,0,19.6
27.6,35,8.38,1.589,0,19.6
27.6,35,8.38,1.584,0,19.6
27.6,35,8.38,1.547,0,19.6
27.6,35,8.38,1.541,0,19.6
27.6,35,8.38,1.541,0,19.6
27.6,35,8.38,1.495,0,19.6
27.6,35,8.38,1.267,0,19.6
27.6,35,8.38,1.275,0,19.6
27.6,35,8.38,1.276,0,19.7
27.6,35,8.38,1.276,0,19.7
27.6,35,8.37,1.276,0,19.7
27.6,35,8.37,1.276,0,19.7
27.6,35,8.37,1.276,0,19.7
27.6,35,8.37,1.276,0,19.7
27.6,35,8.37,1.276,0,19.7
27.6,35,8.37,1.276,0,19.7
27.6,35,8.37,1.276,0,19.8
27.6,35,8.37,1.276,0,19.8
27.6,35,8.37,1.276,0,19.8
27.6,35,8.37,1.276,0,19.8
27.6,35,8.37,1.276,0,19.8
27.6,35,8.37,1.246,0,19.8
27.6,35,8.37,1.229,0,19.8
27.6,35,8.37,1.224,0,19.8
27.6,35,8.37,1.224,0,19.8
27.6,35,8.37,1.224,0,19.9
27.6,35,8.37,1.224,0,19.9
27.6,35,8.37,1.224,0,19.9
27.6,35,8.37,1.118,0,19.9
27.6,35,8.37,1.11,0,19.9
27.6,35,8.34,1.11,0,19.9
27.6,35,8.34,1.11,0,19.9
27.6,35,8.34,1.11,0,19.9
27.6,35,8.34,1.11,0,20
27.6,35,8.34,1.11,0,20
27.6,35,8.34,1.11,0,20
27.6,35,8.34,1.245,0,20
27.6,35,8.34,1.21,0,20.1
27.6,35,8.34,1.21,0,20.2
27.6,35,8.34,1.21,0,20.2
27.6,35,8.34,1.21,0,20.3
27.6,35,8.34,1.21,0,20.3
27.6,35,8.34,1.21,0,20.3
27.6,35,8.34,1.21,0,20.3
27.6,35,8.34,1.262,0,20.3
27.6,35,8.34,1.312,0,20.4
27.6,35,8.34,1.324,0,20.4
27.7,35,8.34,1.326,0,20.4
27.7,35,8.34,1.326,0,20.5
27.7,35,8.34,1.374,0,20.5
27.7,35,8.34,1.559,0,20.5
27.7,35,8.34,2.118,0,20.6
27.7,35,8.34,2.334,0,20.6
27.7,35,8.34,2.946,0,20.6
27.7,35,8.34,3.014,0,20.7
27.8,35,8.34,3.091,0,20.7
27.8,35,8.34,3.761,0,20.8
27.8,35,8.34,3.993,0,20.8
27.8,35,8.34,4,0,20.9
27.8,35,8.34,4.26,0,20.9
27.8,34.9,8.34,4.372,0,21
27.9,34.9,8.34,4.48,0,21.1
27.9,34.9,8.34,4.515,0,21.1
27.9,34.9,8.34,4.74,0,21.2
27.9,34.9,8.34,4.75,0,21.3
27.9,34.9,8.34,4.75,0,21.4
27.9,34.9,8.34,4.75,0,21.4
27.9,34.9,8.34,5.033,0,21.5
27.9,34.9,8.34,5.363,0,21.6
27.9,34.9,8.34,5.384,0,21.7
27.9,34.9,8.35,5.385,0,21.8
27.9,34.9,8.35,5.512,0,21.9
28,34.9,8.35,5.628,0,22
28,34.9,8.35,5.634,0,22.1
28,34.9,8.35,5.634,0,22.2
28,34.9,8.35,5.634,0,22.3
28,34.9,8.35,5.654,0,22.4
28,34.9,8.35,5.909,0,22.6
28,34.9,8.35,5.961,0,22.7
28,34.9,8.35,5.963,0,22.8
28,34.9,8.35,5.989,0,23
28,34.9,8.35,6.008,0,23.1
28,34.9,8.35,6.007,0,23.2
28,34.9,8.35,6.007,0,23.4
28,34.9,8.36,6.007,0,23.5
28,34.9,8.37,6.007,0,23.7
28,34.9,8.37,6.007,0,23.8
28,34.9,8.37,6.007,0,24
28,34.9,8.37,6.007,0,24.2
28,34.9,8.37,6.007,0,24.3
28,34.9,8.37,6.007,0,24.5
28,34.9,8.37,6.007,0,24.7
28,34.9,8.37,6.007,0,24.8
28,34.9,8.37,6.007,0,25
28,34.9,8.4,6.007,0,25.2
28,34.9,8.4,5.68,0,25.4
28,34.9,8.4,5.615,0,25.5
28,34.9,8.4,5.458,0,25.7
28,34.9,8.4,5.385,0,25.9
28,34.9,8.4,5.15,0,26.1
28,34.9,8.4,5.128,0,26.3
28,34.9,8.4,5.134,0,26.5
28,34.9,8.4,5.134,0,26.7
28,34.9,8.4,5.134,0,26.8
28,34.8,8.4,5.134,0,27
28,34.8,8.4,5.134,0,27.2
28,34.8,8.4,5.134,0,27.4
28,34.8,8.4,5.134,0,27.6
28,34.8,8.4,5.134,0,27.8
28,34.8,8.4,5.134,0,27.9
28,34.8,8.4,4.896,0,28.1
28,34.8,8.4,4.874,0,28.3
28,34.8,8.4,4.852,0,28.4
28,34.8,8.4,4.777,0,28.6
28,34.8,8.4,4.676,0,28.8
28,34.8,8.4,4.615,0,28.9
28,34.8,8.4,4.613,0,29.1
28,34.8,8.4,4.613,0,29.2
28,34.8,8.4,4.613,0,29.4
28,34.8,8.4,4.613,0,29.5
28,34.8,8.4,4.562,0,29.6
28,34.8,8.4,4.094,0,29.8
28,34.8,8.4,4.019,0,29.9
28,34.8,8.4,4.017,0,30
28,34.8,8.4,4.017,0,30.1
28,34.8,8.4,4.017,0,30.2
28,34.8,8.4,4.017,0,30.3
28,34.8,8.4,4.017,0,30.4
28,34.8,8.4,4.017,0,30.5
28,34.8,8.4,4.017,0,30.5
28,34.8,8.4,4.017,0,30.6
28,34.8,8.4,4.47,0,30.6
28,34.8,8.4,4.687,0,30.7
28,34.8,8.4,4.687,0,30.7
28,34.8,8.4,4.687,0,30.7
28,34.8,8.4,4.687,0,30.7
28,34.8,8.4,4.687,0,30.7
28,34.8,8.4,4.687,0,30.7
28,34.8,8.4,4.687,0,30.7
28,34.8,8.4,4.336,0,30.7
28,34.8,8.4,4.327,0,30.7
28,34.8,8.4,4.322,0,30.7
28,34.8,8.4,4.317,0,30.6
28,34.8,8.4,4.272,0,30.6
28,34.8,8.4,4.255,0,30.5
28,34.8,8.4,4.245,0,30.5
28,34.8,8.4,4.044,0,30.4
28,34.8,8.4,3.877,0,30.3
28,34.8,8.4,3.627,0,30.2
28,34.8,8.4,3.553,0,30.1
28,34.8,8.4,3.491,0,30
28,34.8,8.4,2.956,0,29.9
28,34.8,8.4,2.93,0,29.8
28,34.8,8.4,2.931,0,29.6
28,34.8,8.4,2.931,0,29.5
28,34.8,8.39,2.931,0,29.4
28,34.8,8.39,2.931,0,29.2
28,34.8,8.39,2.931,0,29.1
28,34.8,8.39,2.931,0,28.9
28,34.8,8.39,2.931,0,28.8
28,34.8,8.39,2.931,0,28.6
28,34.8,8.39,3.148,0,28.4
28,34.8,8.39,3.335,0,28.3
28,34.8,8.39,3.453,0,28.1
28,34.8,8.39,3.765,0,27.9
28,34.8,8.39,3.977,0,27.8
28,34.8,8.39,4.217,0,27.6
28,34.8,8.39,4.39,0,27.4
28,34.8,8.39,4.626,0,27.2
28,34.8,8.39,4.639,0,27
28,34.8,8.39,4.639,0,26.8
28,34.8,8.39,4.639,0,26.7
28,34.8,8.39,4.639,0,26.5
28,34.8,8.39,4.639,0,26.3
28,34.8,8.39,4.639,0,26.1
28,34.8,8.39,4.639,0,25.9
28,34.8,8.39,4.639,0,25.7
28,34.8,8.39,4.639,0,25.5
27.9,34.8,8.39,4.639,0,25.4
27.9,34.8,8.39,4.639,0,25.2
27.9,34.8,8.39,4.639,0,25
27.9,34.8,8.39,4.639,0,24.8
27.9,34.8,8.39,4.569,0,24.7
27.9,34.8,8.39,4.497,0,24.5
27.9,34.8,8.39,4.479,0,24.3
27.9,34.8,8.39,4.123,0,24.2
27.9,34.8,8.39,3.677,0,24
27.9,34.8,8.39,3.413,0,23.8
27.9,34.8,8.37,3.391,0,23.7
27.9,34.8,8.37,3.193,0,23.5
27.9,34.8,8.37,2.71,0,23.4
27.9,34.8,8.37,2.68,0,23.2
27.9,34.8,8.37,2.678,0,23.1
27.9,34.8,8.37,2.678,0,23
27.9,34.8,8.34,2.678,0,22.8
27.8,34.9,8.34,2.498,0,22.7
27.8,34.9,8.34,2.524,0,22.6
27.8,34.9,8.33,2.525,0,22.4
27.8,34.9,8.31,2.525,0,22.3
27.8,34.9,8.31,2.525,0,22.2
27.8,34.9,8.31,2.525,0,22.1
27.8,34.9,8.31,2.525,0,22
27.8,34.9,8.31,2.525,0,21.9
27.8,34.9,8.31,2.28,0,21.8
27.8,34.9,8.31,1.615,0,21.7
27.8,34.9,8.31,1.561,0,21.6
27.8,34.9,8.29,1.369,0,21.5
27.8,34.9,8.26,1.205,0,21.4
27.8,34.9,8.23,1.1,0,21.4
27.8,34.9,8.23,1.074,0,21.3
27.8,34.9,8.23,1.061,0,21.2
27.8,34.9,8.23,0.978,0,21.1
27.8,34.9,8.23,0.978,0,21.1
27.8,34.9,8.23,0.978,0,21
27.8,34.9,8.23,0.978,0,20.9
27.8,34.9,8.23,0.978,0,20.9
27.8,34.9,8.23,0.978,0,20.8
27.8,34.9,8.23,0.978,0,20.8
27.8,34.9,8.23,0.978,0,20.7
27.8,34.9,8.23,0.978,0,20.7
27.8,34.9,8.23,0.978,0,20.6
27.8,34.9,8.23,0.978,0,20.6
27.8,34.9,8.23,0.978,0,20.6
27.8,34.9,8.23,0.978,0,20.5
27.8,34.9,8.23,0.978,0,20.5
27.8,34.9,8.23,0.978,0,20.4
27.8,34.9,8.23,0.978,0,20.4
27.8,34.9,8.23,0.978,0,20.4
27.8,34.9,8.23,0.978,0,20.4
27.8,34.9,8.23,0.978,0,20.3
27.8,34.9,8.23,0.978,0,20.3
27.8,34.9,8.23,0.978,0,20.3
27.8,34.9,8.23,0.978,0,20.3
27.8,34.9,8.23,0.978,0,20.2
27.8,34.9,8.23,0.962,0,20.2
27.8,34.9,8.23,0.961,0,20.2
27.8,34.9,8.23,0.889,0,20.2
27.8,34.9,8.23,0.884,0,20.2
27.8,34.9,8.23,0.883,0,20.2
27.8,34.9,8.23,0.883,0,20.2
27.8,34.9,8.23,0.883,0,20.2
27.8,34.9,8.23,0.883,0,20.2
27.8,34.9,8.23,0.883,0,20.2
27.8,34.9,8.23,0.883,0,20.2
27.8,34.9,8.23,0.883,0,20.2
27.8,34.9,8.23,0.883,0,20.2
27.8,34.9,8.23,0.883,0,20.2
27.8,34.9,8.23,0.883,0,20.3
27.8,34.9,8.23,0.883,0,20.3
27.8,34.9,8.23,0.883,0,20.3
27.8,34.9,8.23,0.883,0,20.4
27.8,34.9,8.23,0.883,0,20.4
27.8,34.9,8.23,0.879,0,20.4
27.8,34.9,8.23,0.873,0,20.5
27.8,34.9,8.23,0.786,0,20.5
27.8,34.9,8.23,0.781,0,20.6
27.8,34.9,8.23,0.782,0,20.6
27.8,34.9,8.23,0.782,0,20.6
27.8,34.9,8.23,0.782,0,20.7
27.8,34.9,8.23,0.782,0,20.7
27.8,34.9,8.23,0.782,0,20.7
27.8,34.9,8.23,0.812,0,20.8
27.8,34.9,8.23,0.919,0,20.8
27.8,34.9,8.23,1.062,0,20.8
27.8,34.9,8.23,1.171,0,20.9
27.8,34.9,8.23,1.286,0,20.9
27.8,34.9,8.23,1.452,0,20.9
27.8,34.9,8.23,1.756,0,21
27.8,34.9,8.23,1.732,0,21
27.8,34.9,8.23,1.731,0,21.1
27.8,34.9,8.23,1.731,0,21.1
27.8,34.9,8.23,1.731,0,21.1
27.8,34.9,8.23,1.731,0,21.2
27.8,34.9,8.23,1.731,0,21.2
27.8,34.9,8.23,1.562,0,21.2
27.8,34.9,8.23,1.408,0,21.3
27.8,34.9,8.23,1.3,0,21.3
27.8,34.9,8.23,1.123,0,21.3
27.8,34.9,8.23,1.116,0,21.4
27.8,34.9,8.23,1.072,0,21.4
27.8,34.9,8.23,1.071,0,21.4
27.8,34.9,8.23,1.071,0,21.5
27.8,34.9,8.23,1.022,0,21.5
27.8,34.9,8.23,1.007,0,21.6
27.8,34.9,8.23,0.965,0,21.6
27.8,34.9,8.23,0.968,0,21.6
27.8,34.9,8.23,0.968,0,21.7
27.8,34.9,8.23,0.968,0,21.7
27.8,34.9,8.23,0.968,0,21.7
27.8,34.9,8.23,0.968,0,21.8
27.8,34.9,8.23,0.968,0,21.8
27.8,35,8.23,0.968,0,21.8
27.8,35,8.23,0.934,0,21.9
27.8,35,8.23,0.936,0,21.9
27.8,35,8.23,0.936,0,21.9
27.8,35,8.23,0.936,0,22
27.8,35,8.23,0.936,0,22
27.8,35,8.23,0.936,0,22.1
27.8,35,8.23,0.936,0,22.1
27.8,35,8.23,0.936,0,22.1
27.8,35,8.23,0.936,0,22.2
27.8,35,8.23,0.936,0,22.2
27.8,35,8.23,1.02,0,22.2
27.8,35,8.23,1.606,0,22.3
27.8,35,8.23,1.642,0,22.3
27.8,35,8.23,1.643,0,22.3
27.8,35,8.23,1.643,0,22.4
27.8,35,8.23,1.643,0,22.4
27.8,35,8.23,1.643,0,22.4
27.8,35,8.23,2.032,0,22.5
27.8,35,8.23,2.935,0,22.5
27.9,35,8.23,3.123,0,22.6
27.9,35,8.23,3.129,0,22.6
27.9,35,8.23,3.471,0,22.6
28,35,8.23,3.67,0,22.7
28,35,8.23,3.664,0,22.7
28,35,8.23,3.664,0,22.7
28,35,8.23,3.664,0,22.8
28,35,8.23,3.664,0,22.8
28,35,8.23,3.664,0,22.8
28,35,8.23,3.664,0,22.9
28,35,8.23,3.664,0,22.9
28,35,8.23,3.664,0,22.9
28,35,8.23,3.664,0,23
28,35,8.23,3.664,0,23
